announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label,Incident,window_start,window_end
243,34,243,0,0,0,39,1,0,1,13,2,6.392857142857143,11,0,0,28,13,3,1,0,0,0,75,0.03951527924130664,1,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:06,2018-04-24 13:03:07
97,23,97,0,0,0,0,0,0,0,15,2,4.2,5,0,0,0,0,4,1,0,0,0,33,0.057692307692307696,1,8,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:07,2018-04-24 13:03:08
48,0,48,0,0,0,0,2,0,2,14,3,2.8636363636363638,4,0,2,0,19,1,0,0,0,2,3,0.00847457627118644,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:08,2018-04-24 13:03:09
10,0,10,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.08108108108108109,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:09,2018-04-24 13:03:10
13,1,13,0,0,0,0,0,0,0,6,2,4.0,4,0,0,0,0,1,0,0,0,0,18,0.32727272727272727,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:10,2018-04-24 13:03:11
526,10,526,0,0,0,0,0,0,0,14,3,2.0,3,0,2,1,2,0,0,0,0,2,95,0.04159369527145359,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:11,2018-04-24 13:03:12
12,0,12,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,4,0,0,0,0,0,10,0.1388888888888889,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:12,2018-04-24 13:03:13
55,9,55,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,40,0.16877637130801687,12,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:13,2018-04-24 13:03:14
2,0,2,0,0,0,0,0,0,0,4,2,1.0,1,0,1,0,0,0,0,0,0,1,5,0.625,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:14,2018-04-24 13:03:15
96,2,96,0,0,0,0,1,0,1,14,3,3.0,3,0,0,0,2,0,0,0,0,0,33,0.048034934497816595,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:15,2018-04-24 13:03:16
11,3,11,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,18,0.32727272727272727,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:16,2018-04-24 13:03:17
7,11,7,0,0,0,0,0,0,0,9,2,4.5,6,0,0,0,1,0,0,1,0,0,5,0.12195121951219512,10,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:17,2018-04-24 13:03:18
6,2,6,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.5882352941176471,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:18,2018-04-24 13:03:19
26,1,26,0,0,0,0,1,0,1,14,2,3.6,9,0,0,0,9,0,0,0,0,0,26,0.16666666666666666,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:19,2018-04-24 13:03:20
7,0,7,0,0,0,0,0,0,0,13,2,4.0,4,0,0,0,0,1,0,0,0,0,15,0.375,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:20,2018-04-24 13:03:21
161,15,161,1,0,0,0,1,1,0,13,2,2.1666666666666665,3,1,0,2,3,0,0,0,1,0,74,0.08380520951302378,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:21,2018-04-24 13:03:22
4,1,4,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,18,0.8181818181818182,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:22,2018-04-24 13:03:23
51,1,51,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.06701030927835051,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:23,2018-04-24 13:03:24
8,5,8,0,0,0,0,0,0,0,10,2,1.0,1,0,1,0,0,0,0,0,0,1,14,0.25925925925925924,14,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:24,2018-04-24 13:03:25
22,0,22,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.125,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:25,2018-04-24 13:03:26
99,4,99,0,0,0,0,0,0,0,12,2,1.0,1,0,8,0,0,0,0,0,0,8,42,0.065625,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:26,2018-04-24 13:03:27
31,0,31,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,6,0,0,0,0,0,20,0.12121212121212122,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:27,2018-04-24 13:03:28
4,0,4,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.42857142857142855,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:28,2018-04-24 13:03:29
5,4,5,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,17,0.4857142857142857,12,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:29,2018-04-24 13:03:30
5,5,5,0,0,0,0,0,0,0,9,2,4.5,6,0,0,0,1,0,0,1,0,0,3,0.08823529411764706,10,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:30,2018-04-24 13:03:31
30,0,30,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,8,0,0,0,0,0,24,0.13714285714285715,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:31,2018-04-24 13:03:32
17,0,17,0,0,0,0,0,0,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.13829787234042554,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:32,2018-04-24 13:03:33
330,1,330,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,62,0.051112943116240726,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:33,2018-04-24 13:03:34
2,1,2,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.7777777777777778,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:34,2018-04-24 13:03:35
18,2,18,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,19,0.2111111111111111,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:35,2018-04-24 13:03:36
85,7,85,0,0,0,0,3,1,2,13,2,2.625,4,1,0,1,5,1,0,0,1,0,37,0.06788990825688074,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:36,2018-04-24 13:03:37
292,3,292,0,0,0,0,0,0,0,13,2,2.32183908045977,8,0,0,75,5,1,5,0,0,0,60,0.03783102143757881,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:37,2018-04-24 13:03:38
133,12,133,0,0,0,1,0,0,0,10,2,4.0,4,0,0,0,0,1,0,0,0,0,40,0.05952380952380952,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:38,2018-04-24 13:03:39
5,0,5,0,0,0,0,0,0,0,5,2,3.0,3,0,0,0,1,0,0,0,0,0,9,0.4090909090909091,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:39,2018-04-24 13:03:40
4,1,4,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.5,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:40,2018-04-24 13:03:41
136,23,136,0,0,0,0,0,0,0,13,2,3.5,4,0,0,0,2,2,0,0,0,0,84,0.12727272727272726,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:41,2018-04-24 13:03:42
3,0,3,0,0,0,0,0,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.8333333333333334,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:42,2018-04-24 13:03:43
110,6,110,0,0,0,0,0,0,0,12,3,3.2,4,0,0,1,2,2,0,0,0,0,55,0.1111111111111111,12,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:43,2018-04-24 13:03:44
5,0,5,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.25,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:44,2018-04-24 13:03:45
16,6,16,0,0,0,0,0,0,0,12,2,6.0,6,0,0,0,0,0,0,2,0,0,19,0.1919191919191919,0,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:45,2018-04-24 13:03:46
6,0,6,0,0,0,0,0,0,0,5,1,0.0,0,1,0,0,0,0,0,0,1,0,14,0.7777777777777778,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:46,2018-04-24 13:03:47
3,1,3,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,5,0.21739130434782608,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:47,2018-04-24 13:03:48
2,0,2,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.9090909090909091,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:48,2018-04-24 13:03:49
5,0,5,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.24,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:49,2018-04-24 13:03:50
10,3,10,0,0,0,0,1,0,1,8,3,1.5,2,0,1,1,0,0,0,0,0,1,12,0.21818181818181817,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:50,2018-04-24 13:03:51
2,1,2,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,4,0.3333333333333333,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:51,2018-04-24 13:03:52
113,3,113,0,0,0,0,0,0,0,13,2,3.0,3,0,0,0,1,0,0,0,0,0,59,0.09983079526226735,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:52,2018-04-24 13:03:53
67,1,67,0,0,0,0,0,0,0,8,2,2.0,2,0,0,1,0,0,0,0,0,0,35,0.1377952755905512,6,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:53,2018-04-24 13:03:54
21,0,21,0,0,0,0,2,0,2,7,2,2.5,3,0,2,0,6,0,0,0,0,2,13,0.11711711711711711,7,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:54,2018-04-24 13:03:55
21,0,21,0,0,0,0,0,0,0,5,2,1.0,1,0,1,0,0,0,0,0,0,1,11,0.12087912087912088,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:55,2018-04-24 13:03:56
93,6,93,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,35,0.06140350877192982,0,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:56,2018-04-24 13:03:57
1,0,1,0,0,0,0,0,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,4,1.0,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:57,2018-04-24 13:03:58
12,1,12,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.16981132075471697,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:58,2018-04-24 13:03:59
4,0,4,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.4166666666666667,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:03:59,2018-04-24 13:04:00
18,4,18,0,0,0,0,0,0,0,10,2,3.5,4,0,0,0,2,2,0,0,0,0,15,0.1271186440677966,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:00,2018-04-24 13:04:01
14,1,14,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,6,0,0,0,0,0,8,0.1095890410958904,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:01,2018-04-24 13:04:02
5,0,5,0,0,0,0,1,0,1,9,2,5.0,5,0,0,0,0,0,1,0,0,0,7,0.20588235294117646,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:02,2018-04-24 13:04:03
14,8,14,0,0,0,0,1,0,1,8,3,1.0,1,0,2,0,0,0,0,0,0,1,11,0.15714285714285714,20,5,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:03,2018-04-24 13:04:04
63,1,63,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,34,0.13438735177865613,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:04,2018-04-24 13:04:05
9,3,9,0,0,0,0,0,0,0,9,2,4.0,4,0,0,0,0,2,0,0,0,0,13,0.22807017543859648,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:05,2018-04-24 13:04:06
68,5,68,4,0,0,0,6,5,1,14,2,2.0,3,5,0,0,10,0,0,0,5,0,45,0.10948905109489052,6,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:06,2018-04-24 13:04:07
54,6,54,0,0,0,0,0,0,0,14,2,3.0,3,0,0,0,1,0,0,0,0,0,48,0.17777777777777778,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:07,2018-04-24 13:04:08
7,0,7,0,0,0,0,1,0,1,6,2,1.0,1,0,1,0,0,0,0,0,0,1,6,0.15384615384615385,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:08,2018-04-24 13:04:09
100,8,100,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,36,0.06228373702422145,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:09,2018-04-24 13:04:10
19,1,19,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.06140350877192982,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:10,2018-04-24 13:04:11
485,10,485,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,89,0.044278606965174126,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:11,2018-04-24 13:04:12
9,12,9,0,0,0,0,0,0,0,9,2,4.0,4,0,0,0,0,2,0,0,0,0,6,0.1016949152542373,15,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:12,2018-04-24 13:04:13
37,2,37,0,0,0,0,1,0,1,9,2,1.0,1,0,1,0,0,0,0,0,0,1,37,0.20218579234972678,10,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:13,2018-04-24 13:04:14
9,1,9,0,0,0,0,1,0,1,6,2,1.0,1,0,1,0,0,0,0,0,0,1,21,0.5384615384615384,6,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:14,2018-04-24 13:04:15
32,3,32,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.09049773755656108,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:15,2018-04-24 13:04:16
31,2,31,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.10204081632653061,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:16,2018-04-24 13:04:17
9,0,9,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.46511627906976744,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:17,2018-04-24 13:04:18
2,0,2,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,4,0.3333333333333333,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:18,2018-04-24 13:04:19
13,0,13,0,0,0,0,0,0,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.10526315789473684,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:19,2018-04-24 13:04:20
24,1,24,0,0,0,0,0,0,0,18,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.030042918454935622,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:20,2018-04-24 13:04:21
26,1,26,0,0,0,0,0,0,0,18,2,3.25,4,0,0,0,6,2,0,0,0,0,8,0.04081632653061224,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:21,2018-04-24 13:04:22
31,2,31,1,0,0,0,2,0,2,9,2,2.6,5,1,0,1,2,0,1,0,1,0,13,0.06565656565656566,8,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:22,2018-04-24 13:04:23
157,9,157,0,0,0,0,2,0,2,14,3,2.2857142857142856,5,0,3,13,2,2,1,0,0,2,61,0.06269270298047276,7,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:23,2018-04-24 13:04:24
77,12,77,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,2,0,0,0,0,0,27,0.09152542372881356,6,9,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:24,2018-04-24 13:04:25
11,0,11,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,4,0,0,0,0,0,4,0.06779661016949153,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:25,2018-04-24 13:04:26
95,6,95,0,0,0,0,0,0,0,12,2,2.5,3,0,1,0,3,0,0,0,0,1,29,0.05244122965641953,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:26,2018-04-24 13:04:27
18,2,18,0,0,0,0,1,0,1,8,2,2.25,3,0,1,1,2,0,0,0,0,1,10,0.11904761904761904,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:27,2018-04-24 13:04:28
11,9,11,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,14,0.19718309859154928,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:28,2018-04-24 13:04:29
32,0,32,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,8,0,0,0,0,0,25,0.13966480446927373,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:29,2018-04-24 13:04:30
20,2,20,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,24,0.2376237623762376,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:30,2018-04-24 13:04:31
10,4,10,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,18,0.24324324324324326,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:31,2018-04-24 13:04:32
28,4,28,0,0,0,0,0,0,0,12,2,2.6666666666666665,3,0,0,1,2,0,0,0,0,0,20,0.11049723756906077,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:32,2018-04-24 13:04:33
12,1,12,0,0,0,0,1,0,1,5,3,1.5,2,0,1,1,0,0,0,0,0,1,14,0.27450980392156865,6,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:33,2018-04-24 13:04:34
30,1,30,0,0,0,0,0,0,0,12,2,5.0,8,0,0,1,0,0,0,0,0,0,16,0.058823529411764705,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:34,2018-04-24 13:04:35
78,9,78,0,0,0,0,0,0,0,11,2,4.0,4,0,0,0,0,1,0,0,0,0,37,0.10109289617486339,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:35,2018-04-24 13:04:36
147,0,147,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,46,0.04505386875612145,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:36,2018-04-24 13:04:37
22,2,22,0,0,0,0,0,0,0,11,2,4.0,4,0,0,0,0,1,0,0,0,0,29,0.18831168831168832,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:37,2018-04-24 13:04:38
192,10,192,0,0,0,0,0,0,0,12,2,1.0,1,0,1,0,0,0,0,0,0,1,63,0.046632124352331605,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:38,2018-04-24 13:04:39
19,0,19,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,4,0,0,0,0,0,12,0.11538461538461539,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:39,2018-04-24 13:04:40
49,32,49,0,0,0,0,0,0,0,10,2,1.0,1,0,1,0,0,0,0,0,0,1,48,0.19753086419753085,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:40,2018-04-24 13:04:41
5,4,5,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.43333333333333335,13,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:41,2018-04-24 13:04:42
224,7,224,3,0,0,0,3,3,0,18,2,1.9333333333333333,3,3,3,33,6,0,0,0,3,3,64,0.03902439024390244,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:42,2018-04-24 13:04:43
8,1,8,0,0,0,0,1,0,1,5,2,1.0,1,0,1,0,0,0,0,0,0,1,7,0.21212121212121213,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:43,2018-04-24 13:04:44
38,8,38,0,0,0,0,1,0,1,7,3,1.0,1,0,3,0,0,0,0,0,0,2,48,0.2926829268292683,13,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:44,2018-04-24 13:04:45
125,6,125,0,0,0,21,20,0,20,13,3,8.03448275862069,11,0,2,0,6,0,0,0,0,2,28,0.022913256955810146,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:45,2018-04-24 13:04:46
15,14,15,0,0,0,0,0,0,0,12,2,3.0,3,0,0,0,1,0,0,0,0,0,10,0.07633587786259542,18,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:46,2018-04-24 13:04:47
35,3,35,0,0,0,0,3,0,3,12,2,2.375,4,0,3,0,4,1,0,0,0,3,13,0.053061224489795916,11,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:47,2018-04-24 13:04:48
7,1,7,0,0,0,0,0,0,0,6,2,4.0,4,0,0,0,0,2,0,0,0,0,7,0.20588235294117646,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:48,2018-04-24 13:04:49
64,4,64,0,0,0,0,0,0,0,8,2,4.0,4,0,0,0,0,3,0,0,0,0,5,0.013368983957219251,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:49,2018-04-24 13:04:50
14,0,14,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,5,0.05154639175257732,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:50,2018-04-24 13:04:51
17,9,17,0,0,0,0,2,0,2,8,3,2.5714285714285716,4,1,2,0,0,4,0,0,1,2,11,0.12941176470588237,16,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:51,2018-04-24 13:04:52
106,0,106,0,0,0,0,0,0,0,12,2,3.0,3,0,0,0,39,0,0,0,0,0,7,0.009602194787379973,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:52,2018-04-24 13:04:53
6,1,6,0,0,0,0,1,0,1,5,2,1.0,1,0,1,0,0,0,0,0,0,1,11,0.4074074074074074,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:53,2018-04-24 13:04:54
154,7,154,0,0,0,0,0,0,0,12,2,3.0,3,0,0,0,2,0,0,0,0,0,58,0.0681551116333725,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:54,2018-04-24 13:04:55
67,1,67,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,4,0,0,0,0,0,22,0.08118081180811808,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:55,2018-04-24 13:04:56
10,2,10,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.15,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:56,2018-04-24 13:04:57
103,8,103,0,0,0,0,0,0,0,12,2,2.5,4,0,1,0,0,1,0,0,0,1,37,0.05316091954022988,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:57,2018-04-24 13:04:58
14,8,14,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,26,0.34210526315789475,10,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:58,2018-04-24 13:04:59
11,0,11,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,28,0.4827586206896552,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:04:59,2018-04-24 13:05:00
12,2,12,0,0,0,0,0,0,0,12,2,3.0,3,0,0,0,1,0,0,0,0,0,10,0.11764705882352941,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:00,2018-04-24 13:05:01
20,3,20,0,0,0,0,0,0,0,14,2,4.0,4,0,0,0,0,1,0,0,0,0,18,0.0972972972972973,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:01,2018-04-24 13:05:02
17,3,17,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,24,0.25806451612903225,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:02,2018-04-24 13:05:03
7,1,7,0,0,0,0,1,0,1,6,3,2.5,4,0,1,0,0,1,0,0,0,1,12,0.41379310344827586,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:03,2018-04-24 13:05:04
22,0,22,1,0,0,0,1,1,0,7,1,0.0,0,1,0,0,0,0,0,0,1,0,23,0.2072072072072072,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:04,2018-04-24 13:05:05
